Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Argentina,ARG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,12.90416299,10.27858628,9.980386317,9.721276985,9.185892729,9.637560964,10.86594775,10.98486987,11.9525478,10.23083775,6.583910492,8.152170712,8.087142114,7.504427478,7.796277359,6.353505005,6.475522961,9.596156046,8.658324961,8.345976837,7.634307257,7.80040264,8.094358464,8.977868218,9.616065096,8.123676208,6.71649176,5.990787091,5.492024824,5.513866575,5.787003811,6.081254642,5.673366839,5.702933908,4.815329504,5.053021489,4.892806074,10.82208718,11.04233015,9.836322067,9.334086932,8.170263748,8.832323097,8.728981268,6.288317043,8.502201697,8.329512284,6.893786474,7.207752161,7.997917562,6.04397789,7.560387746
Argentina,ARG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,7.604049108,5.994946995,4.691842759,7.890454203,5.563715605,6.225874438,6.652917384,7.495596226,6.484453463,6.398713317,5.601566676,6.007232881,7.197765839,7.612667721,6.902570798,5.824051799,9.175388297,9.615892413,8.608389938,6.510915467,5.061972681,6.92104948,9.090493079,9.151520687,7.589895312,11.73609802,8.161977544,7.873205813,9.531612973,13.05840891,10.35953659,7.675043348,6.598187472,6.909351661,7.529909882,9.680494745,10.42854164,10.56079888,10.41551506,9.82715688,10.9863962,11.57913149,28.38265404,25.9309089,23.84761942,23.24587673,23.0266946,22.66275031,22.06090038,19.56098506,18.93382341,18.44920915,16.23785946,14.61717339,14.40981899,11.00846791,12.71100086
Argentina,ARG,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,76.52076361,72.23355126,82.96090511,81.727119,78.52608585,75.49703279,77.79422402,76.28643213,77.22876067,76.0093948,74.69421548,76.48769074,75.7485669,77.20302154,77.12610648,70.71357374,66.01666844,66.76881294,69.30685693,73.96208425,76.16394081,77.7597898,75.675552,75.79687643,77.20249836,76.94816211,80.7003135,80.14769225,78.04019377,78.00628161,80.27480424,83.76599007,84.83219987,83.3480141,83.13548788,82.47269958,82.56713445,82.84438928,82.5839422,83.71437238,84.45701367,84.51497832,73.02682513,73.64531889,75.4461369,75.18543058,75.69960343,75.52055679,76.70809674,78.88204443,79.39783265,79.90927779,81.54883692,82.79380332,82.32897865,83.94926146,84.53074292
Argentina,ARG,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,7.604046979,5.994945316,9.383682891,7.890452033,5.563714075,4.150582972,4.989688034,4.997064147,5.403711423,6.398713317,4.735877405,6.607956034,6.837877358,5.70950079,6.28900906,5.978672496,5.921496328,7.326394155,5.715406434,6.329769174,6.483699779,7.371927999,6.520993021,5.83614942,4.756486117,6.27332705,6.324055248,7.57576407,6.211845636,6.579388793,4.631322407,6.078010811,8.132793114,9.313799872,10.60431557,10.09100624,11.07781653,12.77534581,12.93442929,11.55549991,11.63610614,10.27329136,13.37009726,14.71378084,16.84502668,17.32101515,17.40678527,18.28242031,18.341773,14.49614185,16.03718986,16.75694585,14.28868291,14.71675561,14.00131506,11.84814036,13.4030474
Argentina,ARG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,20.31069753,28.87184165,25.59115435,28.77461732,21.23293492,25.60346243,29.01826294,10.27531056,7.795830037,6.467874639,31.27106388,64.24478592,65.53528737,30.63044137,197.6973645,438.3227797,159.4271777,161.372172,147.377044,90.84080162,106.364099,207.6176814,382.3494349,606.7359412,625.8021403,74.4614934,127.0863764,388.4913389,3057.628836,2076.793473,132.9532282,11.92076022,-1.466659942,2.849339715,3.16512339,-0.052375497,-0.463913131,-1.705279624,-1.836558392,1.037287101,-1.095767718,30.55520405,10.49570302,18.36335425,10.3175112,13.74105249,14.93992502,23.17116498,15.37764937,20.91512427,23.70347218,22.31488067,23.94879842,40.28297163,24.54535653,40.85179049
Argentina,ARG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,41.18416018,41.00790191,37.82402724,36.19621884,36.64576178,31.54474366,35.7630741,36.35807353,34.33404737,34.03688521,38.21510828,39.11676033,36.59498673,34.12760921,32.68515767,29.47609699,28.76523629,31.36025626,30.66946753,29.7084408,29.64184731,27.41959716,27.49664628,27.99967586,30.94937189,26.78970455,24.38644909,21.85913156,19.50115515,19.33092786,18.65034172,19.00571287,19.80354859,19.36675026,18.32170203,17.80933159,17.2355277,21.57463675,24.04157574,22.27454269,21.56396719,21.06045253,20.20412373,19.72455027,18.5822391,18.88853611,18.86463914,18.14355194,17.87500689,17.60117436,17.25220037,16.43145915
Argentina,ARG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.838513147,5.008236547,5.547922134,8.015138006,8.126437228,8.054357652,8.171787775,8.690086356,9.030526186,9.076124336,9.622603502,9.324898794,9.818958347,12.5187797,13.1007799,..,..,..,..,..,..,..,..,..,..,12.54828898,..
Armenia,ARM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.44815034,13.57136092,15.43958281,10.19857436,17.02627912,14.85414002,14.92476876,7.43748379,-19.8644155,4.214815195,-0.709884798,5.280711564,3.612084951,0.637301337,0.96556908,..
Armenia,ARM,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3762372017,4193094022,4762153946,5497410647,6058068160,7089531754,8142620728,9357888042,10053879448,8056735061,8396311554,8336707415,8776944887,9093975593,9151931621,9240299843,..
Armenia,ARM,Urban population,SP.URB.TOTL,960955,1012429,1065431,1119584,1174558,1229978,1285571,1341277,1397343,1454160,1511605,1569625,1628590,1688028,1747461,1801945,1855659,1908576,1960876,2007500,2047386,2085894,2122747,2159333,2197505,2238079,2282853,2330095,2372859,2393836,2385466,2353776,2302482,2240025,2178117,2125280,2084084,2052297,2027670,2006224,1984980,1964164,1950280,1938940,1926903,1913491,1897878,1880588,1861174,1842599,1829394,1822284,1820251,1822187,1825455,1828140,1829706
Armenia,ARM,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,537759,558120,579282,601247,624076,647706,672265,697755,724248,751671,778158,803112,828904,855448,882882,911195,940457,970575,1001700,1026030,1041587,1057335,1073344,1089596,1106116,1122840,1139841,1157099,1174643,1181040,1174524,1168044,1161591,1155191,1148818,1142480,1136168,1129908,1123674,1117475,1111301,1105179,1100296,1095897,1091510,1087153,1082807,1078479,1074162,1069873,1065597,1061337,1057088,1052856,1048641,1044443,1040261
Armenia,ARM,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Urban population (% of total),SP.URB.TOTL.IN.ZS,51.275,52.147,53.019,53.889,54.758,55.622,56.483,57.341,58.195,59.042,59.864,60.657,61.445,62.225,63,63.611,64.219,64.821,65.419,65.839,66.05,66.259,66.467,66.675,66.883,67.09,67.296,67.501,67.706,67.69,67.421,67.15,66.878,66.606,66.332,66.057,65.781,65.504,65.226,64.947,64.666,64.385,64.283,64.25,64.217,64.184,64.15,64.117,63.997,63.789,63.58,63.371,63.161,62.975,62.812,62.673,62.558
Armenia,ARM,Urban population growth (annual %),SP.URB.GROW,5.317614412,5.218009141,5.102701805,4.957777561,4.793471887,4.610437643,4.420669458,4.241916761,4.095043103,3.985583806,3.874358592,3.766473709,3.687787246,3.584637393,3.460289357,3.07027598,2.937325196,2.811752522,2.703389791,2.349885467,1.96736907,1.863368279,1.75134643,1.708837308,1.752324818,1.829528275,1.980806787,2.048306277,1.818651795,0.880154296,-0.35026071,-1.337364596,-2.20331756,-2.750064501,-2.802628444,-2.455718367,-1.957412822,-1.53697765,-1.207230308,-1.063300228,-1.064550979,-1.054212902,-0.709375749,-0.583152001,-0.622738114,-0.69847284,-0.819290252,-0.915192604,-1.037702249,-1.003039643,-0.719231051,-0.389410511,-0.111625569,0.106302437,0.179184299,0.14697855,0.085624168
Armenia,ARM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6357857590,5613988348,3267341064,2979815090,3140725188,3357435176,3554362204,3672405406,3940491000,4070527203,4310688308,4722645336,5345387543,6095922453,6734033975,7667755682,8679746346,9873142201,10554389013,9060944166,9260284938,9695518330,10393595650,10736584306,11123101342,11456794381,11479707970
Armenia,ARM,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.18274E+12,1.04436E+12,6.07815E+11,5.54327E+11,5.84261E+11,6.24575E+11,6.61209E+11,6.83168E+11,7.3304E+11,7.5723E+11,8.01906E+11,8.78542E+11,9.94389E+11,1.13401E+12,1.25272E+12,1.42641E+12,1.61467E+12,1.83668E+12,1.96341E+12,1.68558E+12,1.72267E+12,1.80363E+12,1.93349E+12,1.9973E+12,2.0692E+12,2.13128E+12,2.13554E+12
Armenia,ARM,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50310000,79690000,310190016,4218409984,1.87065E+11,5.22256E+11,6.61209E+11,8.04335E+11,9.55385E+11,9.87444E+11,1.03134E+12,1.17588E+12,1.36247E+12,1.62464E+12,1.90795E+12,2.24288E+12,2.65619E+12,3.14928E+12,3.56823E+12,3.14165E+12,3.4602E+12,3.77795E+12,4.26646E+12,4.55564E+12,4.82863E+12,5.03209E+12,5.06787E+12
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2256838858,2068526522,1272577522,1201313196,1315158670,1468317350,1596968913,1639492424,1893726437,1845482181,1911563665,2118467913,2376335048,2807061009,3576615240,4900469515,6384451606,9206301700,11662040714,8647936748,9260284938,10142111334,10619320049,11121465767,11609512940,10529182498,10547331235
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-11.69999848,-41.80000275,-8.799998792,5.40000279,6.899998407,5.865400748,3.321079696,7.3,3.3,5.9,9.556641496,13.18630053,14.04079506,10.46784186,13.86571125,13.19800352,13.74920196,6.900000002,-14.14998864,2.199999999,4.699999999,7.200000003,3.300000002,3.600000001,2.999999997,0.199999998
Armenia,ARM,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.66781932,25.7829087,29.55663294,21.68503179,18.15060947,25.75802701,30.58821052,34.83149391,35.24915916,38.33920501,35.46959049,35.26492901,35.06248836,34.33061257,34.21715261,33.80930488,34.89134868,35.8091315,38.05434764,45.28044972,43.81692196,43.34571698,48.75647093,49.21012619,51.12778406,51.89235461,54.74097792
Armenia,ARM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.186920002,0.226009995,0.214000002,0.184630007,0.279870003,0.252550006,0.239710003,0.212009996,0.257609993,0.240569994,0.211070001,0.224380001,0.290930003,0.241390005,0.270139992,0.238529995,0.222159997,0.240789995,..,..
Armenia,ARM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.37626972,24.97346072,31.04272063,51.36559092,44.8709973,42.25531295,36.82596272,31.96867743,33.99572797,29.46402128,25.54787016,28.32815471,25.96189882,23.68209805,24.6622,20.89251738,20.45109791,20.28206022,18.39812089,18.9138923,19.15305157,22.81541556,20.06807001,20.7403686,20.37766743,19.32606202,17.76584744
Armenia,ARM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.00298151,40.74538838,39.82075297,47.21897719,39.32804013,23.92792145,23.2400028,20.27326989,19.00302051,20.75825992,23.37527851,25.46839091,29.35655104,32.15264501,29.73482889,28.80922032,23.35898587,19.18564395,15.0471035,15.47446868,20.83009472,23.75685346,27.56672188,28.3591265,28.5651387,29.79619597,33.14275024
Armenia,ARM,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.18207116,79.59593425,119.8039901,103.6629915,110.3226137,119.8345221,112.7433258,118.9356416,114.7001482,110.6915819,108.5244289,100.9224521,95.56322528,93.62442585,90.68919373,83.95416359,79.98508992,82.18260383,84.73751226,92.86021904,91.61786389,96.31651393,95.50539376,97.5744101,97.60954166,91.37965763,91.64357116
Armenia,ARM,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.33273703,60.12046681,61.25600122,60.7541714,73.10079087,62.18693351,55.98955879,58.27447463,52.83943263,49.80215959,50.54328924,46.14880573,46.58686856,50.03500154,45.30238129,43.22970515,39.2502072,39.15081444,40.65575862,43.00440119,45.31719197,47.35401166,48.40002152,48.19706929,47.04654614,41.96131269,43.30625449
Armenia,ARM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.3861043,568.80733,1391.166461,4107.296786,161.1639176,19.5917703,17.73599451,10.69849775,0.053804078,-1.373675997,4.06913994,2.369787813,4.561098398,6.309532717,3.239836253,4.619857666,4.232770382,5.989562359,2.556935054,7.768715482,4.281549998,5.345804416,3.36682464,2.30918243,1.178326869,0.510000811
Armenia,ARM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.78582235,37.32749469,33.13308038,22.8550806,30.07533276,25.19908789,24.79447619,24.41192367,21.91917607,23.12292642,18.53012523,17.35527107,16.7383121,16.84022841,14.8052957,14.81942166,11.85383049,10.41396845,9.975136149,9.722394431,10.9117283,11.86322836,10.55881607,10.89355922,10.89964592,10.35168856,10.19965646
Armenia,ARM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.99640565,14.33566341,14.39598656,15.96253173,17.32175873,16.50586323,17.0700514,17.21941905,17.49164208,..,21.59917455,20.97923949,..
Aruba,ABW,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Urban population,SP.URB.TOTL,27526,28141,28532,28761,28924,29082,29253,29416,29575,29738,29900,30082,30275,30470,30605,30661,30615,30495,30353,30282,30332,30560,30943,31365,31676,31762,31560,31142,30753,30720,31273,32507,34116,35953,37719,39172,40232,40970,41488,41945,42444,43048,43670,44246,44669,44889,44881,44686,44375,44052,43778,43575,43456,43398,43365,43331,43296
Aruba,ABW,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,172.8477478,..,..,..,..,..,..,..,..,..,172.8477478,..,..,..,..,..,..,..,..,..,172.8477478,..,..,..,..,..,..
Aruba,ABW,Urban population (% of total),SP.URB.TOTL.IN.ZS,50.776,50.761,50.746,50.73,50.715,50.7,50.685,50.67,50.654,50.639,50.624,50.609,50.593,50.578,50.563,50.548,50.532,50.517,50.502,50.487,50.472,50.456,50.441,50.426,50.411,50.395,50.38,50.365,50.35,50.335,50.319,50.304,49.998,49.588,49.177,48.767,48.356,47.946,47.536,47.127,46.717,46.339,45.972,45.606,45.24,44.875,44.511,44.147,43.783,43.421,43.059,42.698,42.364,42.058,41.779,41.528,41.304
Aruba,ABW,Urban population growth (annual %),SP.URB.GROW,3.117931095,2.20965751,1.379867676,0.799403835,0.565139755,0.544772578,0.586270643,0.555661148,0.539066587,0.549627941,0.543279112,0.606850584,0.639530321,0.642030356,0.442080131,0.182809439,-0.150140377,-0.392734918,-0.466737634,-0.234188282,0.164978425,0.748870346,1.245483801,1.354581924,0.98666748,0.271131034,-0.638011071,-1.333310556,-1.256983995,-0.107364219,1.784119719,3.870034529,4.83110317,5.244604746,4.795141636,3.779825958,2.670049301,1.817739269,1.256413724,1.09550075,1.182632371,1.413021218,1.434559531,1.310360439,0.951477684,0.491302715,-0.017823326,-0.435428915,-0.698400566,-0.730549349,-0.623934621,-0.464781668,-0.273465947,-0.133557484,-0.076069296,-0.078434995,-0.08080622
Aruba,ABW,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2467703911,..,..,..,..,..,..
Aruba,ABW,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2724310000,2758230000,2973770000,3172020000,3208640000,3353480000,3341250000,3268930000,3284140000,3531090000,3572640000,3586230000,3670690000,3536540000,3293180000,3107000000,..,..,..,..,..,..,..
Aruba,ABW,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2381000000,2364000000,2470000000,2742000000,2981000000,3083810000,3353480000,3437270000,3474560000,3618130000,3988620000,4172500000,4334440000,4696470000,4997610000,4473090000,4417190000,4626190000,..,..,..,..,..
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1330167598,1320670391,1379888268,1531843575,1665363128,1722798883,1873452514,1920262570,1941094972,2021301676,2228279330,2331005587,2421474860,2623726257,2791960894,2498932961,2467703911,2584463687,..,..,..,..,..
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.245085912,7.814431719,6.66662183,1.154469392,4.514062033,-0.364695779,-2.164459409,0.465289865,7.519472373,1.176690484,0.380390971,2.355119443,-3.654626242,-6.881302064,-5.653502086,..,..,..,..,..,..,..
Aruba,ABW,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.79963403,82.83062645,83.05913739,80.81973737,80.52899867,82.60815699,82.407189,82.33839766,83.04497624,81.22711336,80.05985967,78.94923807,77.4529411,76.86059344,78.35057331,82.68167422,83.11694833,83.15581235,..,..,..,..,..
Aruba,ABW,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.54894785,0.556844548,0.533570476,0.477516912,0.437550592,0.418398193,0.444303703,0.438174326,0.434712306,0.435108328,0.425777821,0.421318232,0.431336359,0.449521757,0.427988231,0.506252445,0.498384331,0.512418427,..,..,..,..,..
Aruba,ABW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.42839143,84.85617597,86.63967611,82.53099927,79.63770547,79.94915381,74.38601095,70.48791628,64.93455286,63.10635605,65.08040375,68.54787298,65.49127454,65.91290906,66.2606726,63.78633115,61.50244839,70.77206081,..,..,..,..,..
Aruba,ABW,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.21671567,71.86971235,68.46153846,69.25601751,72.04931231,76.96939824,70.80674404,74.34446523,77.55140219,78.53974291,74.70202727,75.81210306,77.27457296,78.13847422,75.97571639,82.19731774,85.19239607,87.68122364,..,..,..,..,..
Aruba,ABW,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
